,unique_id,ds,XGBRegressor,SVR,LinearRegression,RandomForestRegressor,y
673,FOODS_3_389_WI_3_evaluation,2016-03-31,77.73616629838943,80.82862989934024,76.88744945345336,57.65001623376624,77.0
674,FOODS_3_389_WI_3_evaluation,2016-04-30,75.12127232551575,78.5411953836747,74.30647268692313,52.23501623376624,73.5
675,FOODS_3_389_WI_3_evaluation,2016-05-31,77.89148437976837,81.73086939351649,76.77575623182628,49.433766233766235,55.0
676,FOODS_3_458_CA_3_evaluation,2015-05-31,76.88510602712631,75.37706730042164,75.27733563803032,74.015,77.5
677,FOODS_3_458_CA_3_evaluation,2015-06-30,74.77021205425262,75.96375923457575,75.0019303437571,71.7,74.0
678,FOODS_3_458_CA_3_evaluation,2015-07-31,77.15531808137894,77.71610827842855,76.6094388806793,67.67,76.0
679,FOODS_3_458_CA_3_evaluation,2015-08-31,74.54042410850525,75.30234996250933,74.04543540458991,65.565,77.0
680,FOODS_3_458_CA_3_evaluation,2015-09-30,71.92553013563156,73.50837033259279,71.75502903120733,56.459999999999994,75.0
681,FOODS_3_458_CA_3_evaluation,2015-10-31,73.81063616275787,75.350120481158,73.49986456281273,56.754999999999995,72.0
682,FOODS_3_458_CA_3_evaluation,2015-11-30,66.69574218988419,68.76607654703706,66.73311814230803,41.94,74.5
683,FOODS_3_458_CA_3_evaluation,2015-12-31,74.0808482170105,76.40711978806293,73.81832950119222,48.727999999999994,75.0
684,FOODS_3_458_CA_3_evaluation,2016-01-31,75.96595424413681,78.50381647031526,75.67597823372165,42.617999999999995,77.5
685,FOODS_3_458_CA_3_evaluation,2016-02-29,58.85106027126312,61.78128223948593,58.638454483397894,20.382999999999996,72.5
686,FOODS_3_458_CA_3_evaluation,2016-03-31,76.23616629838943,79.4247911183355,75.91340528369881,32.193,77.5
687,FOODS_3_458_CA_3_evaluation,2016-04-30,73.62127232551575,77.14791920862012,73.36426340501876,26.808,75.0
688,FOODS_3_458_CA_3_evaluation,2016-05-31,75.39148437976837,77.76157163986544,73.54848700386725,23.593,55.0
689,FOODS_3_458_TX_3_evaluation,2015-05-31,76.88510602712631,73.51306421889927,73.52811877342923,74.935,72.0
690,FOODS_3_458_TX_3_evaluation,2015-06-30,50.270212054252625,51.437806543221015,50.06765837568784,42.300000000000004,75.0
691,FOODS_3_458_TX_3_evaluation,2015-07-31,74.65531808137894,75.69914738748474,74.23916271277463,62.755,75.0
692,FOODS_3_458_TX_3_evaluation,2015-08-31,76.04042410850525,76.56464677510262,75.24378286455624,66.71000000000001,77.5
693,FOODS_3_458_TX_3_evaluation,2015-09-30,71.42553013563156,73.12751567708317,71.25508816938917,56.98500000000001,75.0
694,FOODS_3_458_TX_3_evaluation,2015-10-31,73.81063616275787,75.36041083778001,73.62510115273083,57.32000000000001,77.5
695,FOODS_3_458_TX_3_evaluation,2015-11-30,73.69574218988419,75.86602008038903,74.32666866823921,56.18500000000001,75.0
696,FOODS_3_458_TX_3_evaluation,2015-12-31,74.5808482170105,77.09122309511883,74.8386962307772,60.006666666666675,66.5
697,FOODS_3_458_TX_3_evaluation,2016-01-31,75.96595424413681,78.5486494941535,75.97518144544091,61.27666666666668,71.5
698,FOODS_3_458_TX_3_evaluation,2016-02-29,58.85106027126312,61.83517862349707,58.937733399108026,39.21666666666668,72.5
699,FOODS_3_458_TX_3_evaluation,2016-03-31,72.73616629838943,75.93818107972562,72.56158282256754,53.89166666666668,77.5
700,FOODS_3_458_TX_3_evaluation,2016-04-30,72.62127232551575,76.13643739256126,72.46331370531522,53.10166666666668,75.0
701,FOODS_3_458_TX_3_evaluation,2016-05-31,74.89148437976837,75.4207787245549,71.42334956717028,50.26916666666668,55.0
702,FOODS_3_458_WI_2_evaluation,2015-05-31,74.88510602712631,74.1742747753075,74.1871405831563,77.735,75.0
703,FOODS_3_458_WI_2_evaluation,2015-06-30,72.27021205425262,73.25143748886194,72.59522878991211,70.56658333333333,67.5
704,FOODS_3_458_WI_2_evaluation,2015-07-31,74.65531808137894,75.46575170083446,74.74201592079177,71.27158333333333,77.5
705,FOODS_3_458_WI_2_evaluation,2015-08-31,73.04042410850525,74.0624394452693,73.11534980117324,70.34658333333333,77.5
706,FOODS_3_458_WI_2_evaluation,2015-09-30,71.92553013563156,73.60092697681311,72.27005575283852,64.83194047619047,75.0
707,FOODS_3_458_WI_2_evaluation,2015-10-31,74.31063616275787,76.06609139911797,74.50274898088787,64.87194047619047,71.0
708,FOODS_3_458_WI_2_evaluation,2015-11-30,71.19574218988419,73.35021212917243,71.49311688228212,66.49694047619047,75.0
709,FOODS_3_458_WI_2_evaluation,2015-12-31,68.5808482170105,71.00165986363605,68.65287838734666,62.38555952380952,75.0
710,FOODS_3_458_WI_2_evaluation,2016-01-31,71.96595424413681,74.62286065994536,71.97884426058388,63.86722619047619,77.5
711,FOODS_3_458_WI_2_evaluation,2016-02-29,59.35106027126312,62.363866600406034,59.39855235763521,45.81555952380952,72.5
712,FOODS_3_458_WI_2_evaluation,2016-03-31,71.23616629838943,74.5344601324877,71.23104236797026,57.31555952380952,77.5
713,FOODS_3_458_WI_2_evaluation,2016-04-30,68.62127232551575,72.24743597908675,68.6602228334909,51.01055952380952,75.0
714,FOODS_3_458_WI_2_evaluation,2016-05-31,70.89148437976837,74.14665372637761,70.26381198494961,52.10055952380952,55.0
715,FOODS_3_458_WI_3_evaluation,2015-05-31,77.38510602712631,77.32044059304322,77.01397859644634,74.925,77.5
716,FOODS_3_458_WI_3_evaluation,2015-06-30,74.77021205425262,75.23317862383173,74.46194566460754,69.795,75.0
717,FOODS_3_458_WI_3_evaluation,2015-07-31,77.15531808137894,78.29656964376812,77.14624575679483,74.77,77.5
718,FOODS_3_458_WI_3_evaluation,2015-08-31,77.04042410850525,78.07890574211689,76.66282265491154,70.825,77.5
719,FOODS_3_458_WI_3_evaluation,2015-09-30,74.42553013563156,75.84324097452367,74.12326730092104,63.28,75.0
720,FOODS_3_458_WI_3_evaluation,2015-10-31,74.31063616275787,76.04890031597793,73.98139013139678,67.73,77.5
721,FOODS_3_458_WI_3_evaluation,2015-11-30,74.19574218988419,76.19931029090647,73.88309336489938,62.260000000000005,75.0
722,FOODS_3_458_WI_3_evaluation,2015-12-31,73.0808482170105,75.43664852925319,72.74489997666922,60.90500000000001,75.0
723,FOODS_3_458_WI_3_evaluation,2016-01-31,76.46595424413681,79.0805515188186,76.00983833900067,60.245000000000005,77.5
724,FOODS_3_458_WI_3_evaluation,2016-02-29,67.35106027126312,70.27770054424893,66.92897665396508,53.44500000000001,72.0
725,FOODS_3_458_WI_3_evaluation,2016-03-31,73.73616629838943,76.99397925377347,73.33387963649457,55.135000000000005,77.5
726,FOODS_3_458_WI_3_evaluation,2016-04-30,73.62127232551575,77.1960326464656,73.23424390005533,50.525000000000006,75.0
727,FOODS_3_458_WI_3_evaluation,2016-05-31,75.89148437976837,79.74626538370097,75.18811256348393,51.325,55.0
728,FOODS_3_473_TX_2_evaluation,2015-05-31,74.38510602712631,73.62485070389808,73.40660204100796,79.965,75.5
729,FOODS_3_473_TX_2_evaluation,2015-06-30,69.77021205425262,70.36525242842657,69.50830942428988,71.49095238095238,74.5
730,FOODS_3_473_TX_2_evaluation,2015-07-31,72.15531808137894,72.25085846172591,71.18948788192569,72.45095238095237,76.5
731,FOODS_3_473_TX_2_evaluation,2015-08-31,75.04042410850525,76.03281638225744,74.15727424601992,68.34095238095237,77.0
732,FOODS_3_473_TX_2_evaluation,2015-09-30,69.92553013563156,71.60786422146391,69.38517707295503,65.05595238095238,68.0
733,FOODS_3_473_TX_2_evaluation,2015-10-31,66.31063616275787,68.03826857301047,65.63177977857983,58.605952380952374,73.5
734,FOODS_3_473_TX_2_evaluation,2015-11-30,71.19574218988419,73.41185769091005,70.71924297090827,59.11595238095237,69.0
735,FOODS_3_473_TX_2_evaluation,2015-12-31,69.0808482170105,71.58903184986563,68.7052506827984,55.00595238095237,67.0
736,FOODS_3_473_TX_2_evaluation,2016-01-31,69.96595424413681,72.8190756050167,69.8477683898566,59.45095238095237,69.5
737,FOODS_3_473_TX_2_evaluation,2016-02-29,64.35106027126312,67.56977206816062,64.28811177142906,50.175952380952374,69.0
738,FOODS_3_473_TX_2_evaluation,2016-03-31,72.73616629838943,76.2163047970916,72.62074680794204,55.220952380952376,73.0
739,FOODS_3_473_TX_2_evaluation,2016-04-30,68.12127232551575,71.92073114195705,68.01955120240933,48.32095238095238,72.0
740,FOODS_3_473_TX_2_evaluation,2016-05-31,70.89148437976837,74.23959223942042,69.76605551061704,56.690952380952375,50.5
741,FOODS_3_477_TX_2_evaluation,2015-05-31,73.38510602712631,74.72602125719736,74.14650478176658,66.44416666666666,76.0
742,FOODS_3_477_TX_2_evaluation,2015-06-30,71.77021205425262,72.57165127510933,71.84478712738323,62.65416666666666,74.5
743,FOODS_3_477_TX_2_evaluation,2015-07-31,74.15531808137894,74.89777745394467,73.76218549671712,60.44416666666666,77.5
744,FOODS_3_477_TX_2_evaluation,2015-08-31,73.54042410850525,74.90124006866705,73.22941965122847,54.68916666666666,76.5
745,FOODS_3_477_TX_2_evaluation,2015-09-30,69.92553013563156,71.4326877104671,69.47136834189173,44.904166666666654,73.5
746,FOODS_3_477_TX_2_evaluation,2015-10-31,73.31063616275787,75.19326681977486,72.80835812120864,43.919166666666655,76.5
747,FOODS_3_477_TX_2_evaluation,2015-11-30,71.69574218988419,73.85327622516924,70.93285071164358,37.35916666666665,73.0
748,FOODS_3_477_TX_2_evaluation,2015-12-31,70.0808482170105,72.50528165069854,69.32932810407272,31.854166666666654,73.0
749,FOODS_3_477_TX_2_evaluation,2016-01-31,65.96595424413681,68.77542287401661,65.33683383996296,23.509166666666655,76.5
750,FOODS_3_477_TX_2_evaluation,2016-02-29,64.85106027126312,67.98416892436401,64.2657717359027,19.659166666666653,70.5
751,FOODS_3_477_TX_2_evaluation,2016-03-31,72.23616629838943,75.72315978703574,71.76958844340926,24.599166666666655,65.0
752,FOODS_3_477_TX_2_evaluation,2016-04-30,71.62127232551575,75.46056994077324,71.22313822442985,20.974166666666655,71.0
753,FOODS_3_477_TX_2_evaluation,2016-05-31,71.39148437976837,76.89444366958624,71.77583289831222,10.198333333333322,52.0
754,FOODS_3_555_CA_1_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
755,FOODS_3_555_CA_1_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
756,FOODS_3_555_CA_1_evaluation,2015-07-31,77.15531808137894,78.16295920592636,76.96257610082233,73.88207944737039,77.5
757,FOODS_3_555_CA_1_evaluation,2015-08-31,77.04042410850525,78.38750572210911,76.79643552966114,69.71926992356086,77.5
758,FOODS_3_555_CA_1_evaluation,2015-09-30,74.42553013563156,76.08102114567706,74.16076647882221,63.85426992356086,75.0
759,FOODS_3_555_CA_1_evaluation,2015-10-31,76.81063616275787,78.77190834022667,76.53853786563204,70.58926992356086,77.5
760,FOODS_3_555_CA_1_evaluation,2015-11-30,74.19574218988419,76.47015602870044,73.92367979159566,64.04426992356086,75.0
761,FOODS_3_555_CA_1_evaluation,2015-12-31,74.0808482170105,76.6657458635868,73.82064587793792,63.65176992356086,75.0
762,FOODS_3_555_CA_1_evaluation,2016-01-31,76.46595424413681,79.36585831132675,76.22460427831467,61.95176992356086,77.5
763,FOODS_3_555_CA_1_evaluation,2016-02-29,68.85106027126312,72.06743062499939,68.63587122690429,51.87676992356086,72.5
764,FOODS_3_555_CA_1_evaluation,2016-03-31,76.23616629838943,79.77237701709518,76.04532676320338,57.11676992356086,77.5
765,FOODS_3_555_CA_1_evaluation,2016-04-30,73.62127232551575,77.48287484362233,73.45185258912323,52.79176992356086,75.0
766,FOODS_3_555_CA_1_evaluation,2016-05-31,75.89148437976837,80.41918066802272,75.66863169116384,48.20593659022752,55.0
767,FOODS_3_555_CA_2_evaluation,2015-05-31,75.88510602712631,76.1094214145032,75.72285926165536,76.65894982020268,76.5
768,FOODS_3_555_CA_2_evaluation,2015-06-30,73.27021205425262,74.18217469444876,73.34206217143071,69.88994982020267,75.0
769,FOODS_3_555_CA_2_evaluation,2015-07-31,75.65531808137894,76.8294022932052,75.67034570112169,73.30494982020268,77.5
770,FOODS_3_555_CA_2_evaluation,2015-08-31,75.54042410850525,77.11821114013482,75.59962929108224,70.84078315353601,77.5
771,FOODS_3_555_CA_2_evaluation,2015-09-30,72.92553013563156,74.82437250470956,72.93172636488629,65.77828315353601,75.0
772,FOODS_3_555_CA_2_evaluation,2015-10-31,75.31063616275787,77.4772214336611,75.3348170217009,67.348283153536,77.5
773,FOODS_3_555_CA_2_evaluation,2015-11-30,70.19574218988419,72.71194723733514,70.29014611574468,61.740783153536,75.0
774,FOODS_3_555_CA_2_evaluation,2015-12-31,72.5808482170105,75.39335161224929,72.65637581858286,59.783033153536,75.0
775,FOODS_3_555_CA_2_evaluation,2016-01-31,74.96595424413681,78.08812690837712,75.0675132765435,60.453033153536005,77.5
776,FOODS_3_555_CA_2_evaluation,2016-02-29,65.35106027126312,68.79016382019901,65.4629954777607,50.108033153536006,72.5
777,FOODS_3_555_CA_2_evaluation,2016-03-31,73.73616629838943,77.47807113243664,73.83800397777216,54.97303315353601,77.5
778,FOODS_3_555_CA_2_evaluation,2016-04-30,70.62127232551575,74.68701344543427,70.74032095505675,52.078033153536005,75.0
779,FOODS_3_555_CA_2_evaluation,2016-05-31,72.89148437976837,77.50837403311563,72.86087534825342,52.476982973738686,55.0
780,FOODS_3_555_CA_3_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
781,FOODS_3_555_CA_3_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
782,FOODS_3_555_CA_3_evaluation,2015-07-31,77.15531808137894,78.16295920592636,76.96257610082233,73.88207944737039,77.5
783,FOODS_3_555_CA_3_evaluation,2015-08-31,77.04042410850525,78.38750572210911,76.79643552966114,69.71926992356086,77.5
784,FOODS_3_555_CA_3_evaluation,2015-09-30,74.42553013563156,76.08102114567706,74.16076647882221,63.85426992356086,75.0
785,FOODS_3_555_CA_3_evaluation,2015-10-31,76.81063616275787,78.77190834022667,76.53853786563204,70.58926992356086,77.5
786,FOODS_3_555_CA_3_evaluation,2015-11-30,74.19574218988419,76.47015602870044,73.92367979159566,64.04426992356086,75.0
787,FOODS_3_555_CA_3_evaluation,2015-12-31,74.0808482170105,76.6657458635868,73.82064587793792,63.65176992356086,76.0
788,FOODS_3_555_CA_3_evaluation,2016-01-31,76.46595424413681,79.36585831132675,76.22460427831467,61.95176992356086,77.5
789,FOODS_3_555_CA_3_evaluation,2016-02-29,68.85106027126312,72.06743062499939,68.63587122690429,51.87676992356086,72.5
790,FOODS_3_555_CA_3_evaluation,2016-03-31,76.23616629838943,79.77237701709518,76.04532676320338,57.11676992356086,77.5
791,FOODS_3_555_CA_3_evaluation,2016-04-30,73.62127232551575,77.48287484362233,73.45185258912323,52.79176992356086,75.0
792,FOODS_3_555_CA_3_evaluation,2016-05-31,75.89148437976837,80.41918066802272,75.66863169116384,48.20593659022752,55.0
793,FOODS_3_555_TX_1_evaluation,2015-05-31,77.38510602712631,77.5679238749355,77.21279581064366,74.005,77.5
794,FOODS_3_555_TX_1_evaluation,2015-06-30,74.77021205425262,75.26326728544423,74.4505082886982,72.99772673235067,75.0
795,FOODS_3_555_TX_1_evaluation,2015-07-31,77.15531808137894,77.99105713473928,76.79404101446892,73.581060065684,77.5
796,FOODS_3_555_TX_1_evaluation,2015-08-31,75.54042410850525,76.71342896845191,75.13132472018039,65.93875054187447,77.5
797,FOODS_3_555_TX_1_evaluation,2015-09-30,74.42553013563156,75.93066399933161,74.00721523659676,66.81375054187447,75.0
798,FOODS_3_555_TX_1_evaluation,2015-10-31,76.81063616275787,78.60905042228146,76.34961317517572,67.73125054187447,77.5
799,FOODS_3_555_TX_1_evaluation,2015-11-30,74.19574218988419,76.30538026972772,73.74136970419303,60.181250541874476,75.0
800,FOODS_3_555_TX_1_evaluation,2015-12-31,74.0808482170105,76.50690172320633,73.6494509940729,60.041250541874476,75.0
801,FOODS_3_555_TX_1_evaluation,2016-01-31,76.46595424413681,79.20601323610923,76.05827991653433,61.42125054187448,77.5
802,FOODS_3_555_TX_1_evaluation,2016-02-29,68.85106027126312,71.9119615123874,68.48168746627628,49.986250541874476,72.5
803,FOODS_3_555_TX_1_evaluation,2016-03-31,76.23616629838943,79.61731415703251,75.8943914606717,57.72625054187448,77.5
804,FOODS_3_555_TX_1_evaluation,2016-04-30,73.62127232551575,77.32528977288501,73.29833884869015,53.48125054187448,75.0
805,FOODS_3_555_TX_1_evaluation,2016-05-31,75.89148437976837,80.10674276386283,75.41569969695792,48.84625054187448,55.0
806,FOODS_3_555_TX_2_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
807,FOODS_3_555_TX_2_evaluation,2015-06-30,74.77021205425262,75.41821961866309,74.54933926959292,71.00011904761904,75.0
808,FOODS_3_555_TX_2_evaluation,2015-07-31,77.15531808137894,78.12941730365428,76.88476060789608,74.02511904761904,77.5
809,FOODS_3_555_TX_2_evaluation,2015-08-31,75.54042410850525,76.85755845833509,75.22501178328834,68.00914285714285,77.5
810,FOODS_3_555_TX_2_evaluation,2015-09-30,74.42553013563156,76.04982691119199,74.08700987681462,66.87414285714284,75.0
811,FOODS_3_555_TX_2_evaluation,2015-10-31,76.81063616275787,78.74612107213882,76.47572415653353,68.09164285714284,77.5
812,FOODS_3_555_TX_2_evaluation,2015-11-30,74.19574218988419,76.44531783654834,73.86514259862217,60.61824999999999,75.0
813,FOODS_3_555_TX_2_evaluation,2015-12-31,76.0808482170105,78.64030281853188,75.76404669496708,63.08824999999999,75.0
814,FOODS_3_555_TX_2_evaluation,2016-01-31,76.46595424413681,79.34131125667298,76.1718687477528,61.35824999999999,77.5
815,FOODS_3_555_TX_2_evaluation,2016-02-29,68.85106027126312,72.0426527875211,68.58514721540692,49.99824999999999,72.5
816,FOODS_3_555_TX_2_evaluation,2016-03-31,76.23616629838943,79.7478160110761,75.99682783012,58.408249999999995,77.5
817,FOODS_3_555_TX_2_evaluation,2016-04-30,73.62127232551575,77.45821819204096,73.40191073482985,53.72324999999999,75.0
818,FOODS_3_555_TX_2_evaluation,2016-05-31,75.89148437976837,80.39408638733251,75.61677588192836,48.20241666666666,55.0
819,FOODS_3_555_TX_3_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
820,FOODS_3_555_TX_3_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
821,FOODS_3_555_TX_3_evaluation,2015-07-31,77.15531808137894,78.09610053853554,76.80734302308376,73.13207944737039,77.5
822,FOODS_3_555_TX_3_evaluation,2015-08-31,77.04042410850525,78.32042727796004,76.64081401781137,69.80641278070372,77.5
823,FOODS_3_555_TX_3_evaluation,2015-09-30,71.42553013563156,72.98770779031027,70.94032100087175,61.86141278070372,75.0
824,FOODS_3_555_TX_3_evaluation,2015-10-31,76.81063616275787,78.67599995950833,76.31324846252737,68.48641278070372,77.5
825,FOODS_3_555_TX_3_evaluation,2015-11-30,72.69574218988419,74.88866760384404,72.22668831839187,61.50176992356086,75.0
826,FOODS_3_555_TX_3_evaluation,2015-12-31,74.0808482170105,76.58491638987017,73.62988955092445,59.97776992356086,75.0
827,FOODS_3_555_TX_3_evaluation,2016-01-31,76.46595424413681,79.28923374835625,76.04868096229482,61.06776992356086,77.5
828,FOODS_3_555_TX_3_evaluation,2016-02-29,68.85106027126312,71.99355258947644,68.47196159179808,53.047769923560864,72.0
829,FOODS_3_555_TX_3_evaluation,2016-03-31,76.23616629838943,79.6974370826973,75.88738541246236,56.76626992356086,77.5
830,FOODS_3_555_TX_3_evaluation,2016-04-30,73.62127232551575,77.40926954485477,73.30223143491739,54.19626992356086,75.0
831,FOODS_3_555_TX_3_evaluation,2016-05-31,75.89148437976837,80.34515770131182,75.51814091432041,49.93043659022753,53.0
832,FOODS_3_555_WI_1_evaluation,2015-05-31,75.88510602712631,75.10487670798162,74.8400435325562,70.745,77.5
833,FOODS_3_555_WI_1_evaluation,2015-06-30,73.27021205425262,73.70119211667391,72.69984716545517,67.245,75.0
834,FOODS_3_555_WI_1_evaluation,2015-07-31,74.65531808137894,75.79719625593874,74.33970949057466,67.355,77.5
835,FOODS_3_555_WI_1_evaluation,2015-08-31,75.54042410850525,76.9507805538427,75.25258970490005,68.3,76.0
836,FOODS_3_555_WI_1_evaluation,2015-09-30,72.92553013563156,74.85971625376222,72.82742564528019,66.14999999999999,75.0
837,FOODS_3_555_WI_1_evaluation,2015-10-31,75.31063616275787,77.47471954697023,75.25109980118796,64.5085,77.5
838,FOODS_3_555_WI_1_evaluation,2015-11-30,72.69574218988419,75.24892835835006,72.98320459761798,62.9835,74.5
839,FOODS_3_555_WI_1_evaluation,2015-12-31,72.5808482170105,75.50123701910249,72.95326447684135,60.2435,75.0
840,FOODS_3_555_WI_1_evaluation,2016-01-31,74.96595424413681,78.14886211205173,75.29887130688547,59.175999999999995,75.0
841,FOODS_3_555_WI_1_evaluation,2016-02-29,67.35106027126312,70.85192750744454,67.69720334907103,51.800999999999995,72.5
842,FOODS_3_555_WI_1_evaluation,2016-03-31,73.23616629838943,77.01980193965153,73.49930448578544,57.751,76.0
843,FOODS_3_555_WI_1_evaluation,2016-04-30,70.62127232551575,74.70441271743879,70.84210508113696,50.53725,74.5
844,FOODS_3_555_WI_1_evaluation,2016-05-31,72.89148437976837,76.53009482942531,72.0647299985502,45.66725,55.0
845,FOODS_3_555_WI_2_evaluation,2015-05-31,80.88510602712631,81.10651544206797,80.66605555334674,80.445,77.0
846,FOODS_3_555_WI_2_evaluation,2015-06-30,78.27021205425262,79.65380858937272,78.28338283256707,69.02499999999999,75.0
847,FOODS_3_555_WI_2_evaluation,2015-07-31,77.65531808137894,77.88225528238036,76.16592756465208,66.54499999999999,77.5
848,FOODS_3_555_WI_2_evaluation,2015-08-31,72.54042410850525,73.53844369272895,71.13706111180069,56.47999999999999,77.5
849,FOODS_3_555_WI_2_evaluation,2015-09-30,66.92553013563156,68.38849189760309,65.50548510701387,47.80499999999999,75.0
850,FOODS_3_555_WI_2_evaluation,2015-10-31,78.81063616275787,80.42635793081715,77.47975407804194,53.50999999999999,77.5
851,FOODS_3_555_WI_2_evaluation,2015-11-30,77.69574218988419,79.8560514932184,76.5326795016869,45.974999999999994,75.0
852,FOODS_3_555_WI_2_evaluation,2015-12-31,76.0808482170105,78.45847641341287,74.81875894913404,38.684999999999995,74.5
853,FOODS_3_555_WI_2_evaluation,2016-01-31,79.46595424413681,82.20654961568347,78.4831229347479,37.294999999999995,77.5
854,FOODS_3_555_WI_2_evaluation,2016-02-29,71.85106027126312,74.96744040096559,70.9598155335793,25.339999999999996,72.5
855,FOODS_3_555_WI_2_evaluation,2016-03-31,79.73616629838943,83.13763110206088,78.87216894235496,31.074999999999996,77.5
856,FOODS_3_555_WI_2_evaluation,2016-04-30,77.12127232551575,80.88717022630593,76.35724885527993,26.879999999999995,75.0
857,FOODS_3_555_WI_2_evaluation,2016-05-31,82.89148437976837,87.20152548742348,81.88189496930963,29.699999999999996,55.0
858,FOODS_3_555_WI_3_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
859,FOODS_3_555_WI_3_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
860,FOODS_3_555_WI_3_evaluation,2015-07-31,77.15531808137894,78.16295920592636,76.96257610082233,73.88207944737039,77.5
861,FOODS_3_555_WI_3_evaluation,2015-08-31,77.04042410850525,78.38750572210911,76.79643552966114,69.71926992356086,77.5
862,FOODS_3_555_WI_3_evaluation,2015-09-30,74.42553013563156,76.08102114567706,74.16076647882221,63.85426992356086,75.0
863,FOODS_3_555_WI_3_evaluation,2015-10-31,76.81063616275787,78.77190834022667,76.53853786563204,70.58926992356086,77.5
864,FOODS_3_555_WI_3_evaluation,2015-11-30,74.19574218988419,76.47015602870044,73.92367979159566,64.04426992356086,75.0
865,FOODS_3_555_WI_3_evaluation,2015-12-31,74.0808482170105,76.6657458635868,73.82064587793792,63.65176992356086,75.0
866,FOODS_3_555_WI_3_evaluation,2016-01-31,76.46595424413681,79.36585831132675,76.22460427831467,61.95176992356086,77.5
867,FOODS_3_555_WI_3_evaluation,2016-02-29,68.85106027126312,72.06743062499939,68.63587122690429,51.87676992356086,72.5
868,FOODS_3_555_WI_3_evaluation,2016-03-31,76.23616629838943,79.77237701709518,76.04532676320338,57.11676992356086,77.5
869,FOODS_3_555_WI_3_evaluation,2016-04-30,73.62127232551575,77.48287484362233,73.45185258912323,52.79176992356086,75.0
870,FOODS_3_555_WI_3_evaluation,2016-05-31,75.89148437976837,80.41918066802272,75.66863169116384,48.20593659022752,55.0
871,FOODS_3_586_CA_1_evaluation,2015-05-31,77.38510602712631,77.72234322299865,77.31136780574644,72.86416666666666,77.5
872,FOODS_3_586_CA_1_evaluation,2015-06-30,74.77021205425262,75.45164895232325,74.62695580846221,69.6870794473704,75.0
873,FOODS_3_586_CA_1_evaluation,2015-07-31,77.15531808137894,78.16295920592636,76.96257610082233,73.88207944737039,77.5
874,FOODS_3_586_CA_1_evaluation,2015-08-31,77.04042410850525,78.38750572210911,76.79643552966114,69.71926992356086,77.5
875,FOODS_3_586_CA_1_evaluation,2015-09-30,74.42553013563156,76.08102114567706,74.16076647882221,63.85426992356086,75.0
876,FOODS_3_586_CA_1_evaluation,2015-10-31,76.81063616275787,78.77190834022667,76.53853786563204,70.58926992356086,77.5
877,FOODS_3_586_CA_1_evaluation,2015-11-30,74.19574218988419,76.47015602870044,73.92367979159566,64.04426992356086,75.0
878,FOODS_3_586_CA_1_evaluation,2015-12-31,74.0808482170105,76.6657458635868,73.82064587793792,63.65176992356086,75.0
879,FOODS_3_586_CA_1_evaluation,2016-01-31,76.46595424413681,79.36585831132675,76.22460427831467,61.95176992356086,77.5
880,FOODS_3_586_CA_1_evaluation,2016-02-29,68.85106027126312,72.06743062499939,68.63587122690429,51.87676992356086,72.5
881,FOODS_3_586_CA_1_evaluation,2016-03-31,76.23616629838943,79.77237701709518,76.04532676320338,57.11676992356086,77.5
882,FOODS_3_586_CA_1_evaluation,2016-04-30,73.62127232551575,77.48287484362233,73.45185258912323,52.79176992356086,75.0
883,FOODS_3_586_CA_1_evaluation,2016-05-31,75.89148437976837,80.41918066802272,75.66863169116384,48.20593659022752,55.0
884,FOODS_3_586_CA_2_evaluation,2015-05-31,77.38510602712631,77.87676257094309,77.40993980084924,73.11416666666666,77.5
885,FOODS_3_586_CA_2_evaluation,2015-06-30,74.77021205425262,75.60660128544463,74.72578678935695,69.30831190351074,75.0
886,FOODS_3_586_CA_2_evaluation,2015-07-31,77.15531808137894,78.30131937481283,77.05329569424953,73.72331190351075,77.5
887,FOODS_3_586_CA_2_evaluation,2015-08-31,77.04042410850525,78.53163521196933,76.89012259276912,69.52550237970122,77.5
888,FOODS_3_586_CA_2_evaluation,2015-09-30,74.42553013563156,76.18904094639191,74.214688939417,65.97550237970123,75.0
889,FOODS_3_586_CA_2_evaluation,2015-10-31,76.81063616275787,78.89780091445652,76.63871487103091,68.00550237970123,77.5
890,FOODS_3_586_CA_2_evaluation,2015-11-30,73.69574218988419,76.10011619076953,73.52365362980808,59.54210952255837,75.0
891,FOODS_3_586_CA_2_evaluation,2015-12-31,76.0808482170105,78.78875571899187,75.91066833549137,65.00710952255837,75.0
892,FOODS_3_586_CA_2_evaluation,2016-01-31,76.46595424413681,79.49256933339127,76.31727103156872,61.80210952255837,77.5
